time,x,y,z,b,t,l,h,label
129187,1,0.02,0.01,1006.48,27.687,17,46.3,0
129187,1,0.02,0.01,1006.48,27.687,76.48,46.3,0
129187,1,0.02,0.01,1006.48,27.687,76.48,46.2,0
129234,1.03,0.01,0.08,1006.48,27.687,76.48,46.2,0
129281,0.95,0.04,0.03,1006.48,27.687,76.48,46.2,0
129328,0.87,0.05,0.01,1006.48,27.687,76.48,46.2,0
129375,0.84,0.08,0.02,1006.48,27.687,76.48,46.2,0
129421,0.86,0.1,0.03,1006.48,27.687,76.48,46.2,0
129468,0.86,0.05,0,1006.48,27.687,76.48,46.2,0
129515,0.92,0.01,-0.02,1006.48,27.687,76.48,46.2,0
129562,1.05,0.02,-0.01,1006.48,27.687,76.48,46.2,0
129609,1.26,-0.02,-0.08,1006.48,27.687,76.48,46.2,0
129656,1.37,0.09,0.02,1006.48,27.687,76.48,46.2,0
129687,1.37,0.09,0.02,1006.51,27.687,76.48,46.2,0
129703,1.16,0.1,0.16,1006.51,27.687,76.48,46.2,0
129750,1.01,0.05,0.13,1006.51,27.687,76.48,46.2,0
129796,1.06,-0.06,0,1006.51,27.687,76.48,46.2,0
129843,0.94,-0.12,0.03,1006.51,27.687,76.48,46.2,0
129890,0.81,-0.01,0.08,1006.51,27.687,76.48,46.2,0
129937,0.8,0.07,0.08,1006.51,27.687,76.48,46.2,0
129984,0.8,0.07,0.16,1006.51,27.687,76.48,46.2,0
130031,0.89,-0.03,0.2,1006.51,27.687,76.48,46.2,0
130078,0.98,-0.05,0.16,1006.51,27.687,76.48,46.2,0
130125,0.99,-0.04,0.17,1006.51,27.687,76.48,46.2,0
130171,1.1,-0.01,0.13,1006.51,27.687,76.48,46.2,0
130187,1.1,-0.01,0.13,1006.46,27.687,76.48,46.2,0
130187,1.1,-0.01,0.13,1006.46,27.718,76.48,46.2,0
130187,1.1,-0.01,0.13,1006.46,27.718,68.16,46.2,0
130187,1.1,-0.01,0.13,1006.46,27.718,68.16,46.1,0
130234,1.43,0,-0.09,1006.46,27.718,68.16,46.1,0
130281,1.49,0.03,0.01,1006.46,27.718,68.16,46.1,0
130328,1.25,0.16,0.13,1006.46,27.718,68.16,46.1,0
130375,1.08,0.13,0.03,1006.46,27.718,68.16,46.1,0
130421,1.11,0.03,0.03,1006.46,27.718,68.16,46.1,0
130468,1,0,0,1006.46,27.718,68.16,46.1,0
130515,0.89,0.04,0.01,1006.46,27.718,68.16,46.1,0
130562,0.84,0.09,0,1006.46,27.718,68.16,46.1,0
130609,0.83,0.08,-0.02,1006.46,27.718,68.16,46.1,0
130656,0.82,0.05,-0.03,1006.46,27.718,68.16,46.1,0
130687,0.82,0.05,-0.03,1006.51,27.718,68.16,46.1,0
130703,0.78,0.05,-0.02,1006.51,27.718,68.16,46.1,0
130750,0.89,0.05,0,1006.51,27.718,68.16,46.1,0
130796,1.03,0.03,0,1006.51,27.718,68.16,46.1,0
130843,1.35,-0.05,-0.12,1006.51,27.718,68.16,46.1,0
130890,1.34,0.08,0.03,1006.51,27.718,68.16,46.1,0
130937,1.08,0.07,0.22,1006.51,27.718,68.16,46.1,0
130984,1.06,0.09,0.19,1006.51,27.718,68.16,46.1,0
131031,1.08,-0.1,0.03,1006.51,27.718,68.16,46.1,0
131078,0.93,-0.07,0.06,1006.51,27.718,68.16,46.1,0
131125,0.83,0.03,0.2,1006.51,27.718,68.16,46.1,0
131171,0.82,0.07,0.16,1006.51,27.718,68.16,46.1,0
131187,0.82,0.07,0.16,1006.43,27.718,68.16,46.1,0
131187,0.82,0.07,0.16,1006.43,27.687,68.16,46.1,0
131187,0.82,0.07,0.16,1006.43,27.687,45.28,46.1,0
131187,0.82,0.07,0.16,1006.43,27.687,45.28,46,0
131234,0.89,0,0.13,1006.43,27.687,45.28,46,0
131281,0.92,-0.01,0.12,1006.43,27.687,45.28,46,0
131328,0.94,0.02,0.14,1006.43,27.687,45.28,46,0
131375,1.02,-0.02,0.13,1006.43,27.687,45.28,46,0
131421,1.07,0,0.07,1006.43,27.687,45.28,46,0
131468,1.44,-0.04,-0.08,1006.43,27.687,45.28,46,0
131515,1.45,0,-0.03,1006.43,27.687,45.28,46,0
131562,1.05,0.15,0.08,1006.43,27.687,45.28,46,0
131609,1.06,0.17,0.05,1006.43,27.687,45.28,46,0
131656,1.14,0.06,-0.03,1006.43,27.687,45.28,46,0
131687,1.14,0.06,-0.03,1006.46,27.687,45.28,46,0
131703,1.01,0.05,-0.05,1006.46,27.687,45.28,46,0
131750,0.9,0.08,0.02,1006.46,27.687,45.28,46,0
131796,0.87,0.09,0.02,1006.46,27.687,45.28,46,0
131843,0.85,0.07,0.04,1006.46,27.687,45.28,46,0
131890,0.83,0,-0.01,1006.46,27.687,45.28,46,0
131937,0.85,0.11,0.04,1006.46,27.687,45.28,46,0
131984,0.91,0.03,0.02,1006.46,27.687,45.28,46,0
132031,1.04,0.07,0.06,1006.46,27.687,45.28,46,0
132078,1.24,-0.01,0.02,1006.46,27.687,45.28,46,0
132125,1.31,0.06,0.01,1006.46,27.687,45.28,46,0
132171,1.18,0.01,0.11,1006.46,27.687,45.28,46,0
132187,1.18,0.01,0.11,1006.51,27.687,45.28,46,0
132187,1.18,0.01,0.11,1006.51,27.656,45.28,46,0
132187,1.18,0.01,0.11,1006.51,27.656,61.36,46,0
132187,1.18,0.01,0.11,1006.51,27.656,61.36,46,0
132234,1.07,0.04,0.05,1006.51,27.656,61.36,46,0
132281,1.02,-0.03,0.04,1006.51,27.656,61.36,46,0
132328,0.93,0.01,0.15,1006.51,27.656,61.36,46,0
132375,0.82,0.07,0.2,1006.51,27.656,61.36,46,0
132421,0.77,0.01,0.16,1006.51,27.656,61.36,46,0
132468,0.82,0.04,0.2,1006.51,27.656,61.36,46,0
132515,0.89,0.03,0.17,1006.51,27.656,61.36,46,0
132562,0.89,0.03,0.2,1006.51,27.656,61.36,46,0
132609,0.98,0.04,0.22,1006.51,27.656,61.36,46,0
132656,1.1,0.04,0.18,1006.51,27.656,61.36,46,0
132687,1.1,0.04,0.18,1006.49,27.656,61.36,46,0
132703,1.33,0.13,-0.03,1006.49,27.656,61.36,46,0
132750,1.48,0,-0.01,1006.49,27.656,61.36,46,0
132796,1.3,0.08,0.05,1006.49,27.656,61.36,46,0
132843,0.99,0.12,-0.02,1006.49,27.656,61.36,46,0
132890,0.99,0.07,-0.09,1006.49,27.656,61.36,46,0
132937,0.95,0.07,0,1006.49,27.656,61.36,46,0
132984,0.91,0.18,0.06,1006.49,27.656,61.36,46,0
133031,0.83,0.03,-0.01,1006.49,27.656,61.36,46,0
133078,0.84,-0.03,0,1006.49,27.656,61.36,46,0
133125,0.89,0.03,0.03,1006.49,27.656,61.36,46,0
133171,0.89,0.03,0,1006.49,27.656,61.36,46,0
133187,0.89,0.03,0,1006.49,27.656,61.36,46,0
133187,0.89,0.03,0,1006.49,27.656,61.36,46,0
133187,0.89,0.03,0,1006.49,27.656,24.9,46,0
133187,0.89,0.03,0,1006.49,27.656,24.9,45.91,0
133234,0.99,0.03,0,1006.49,27.656,24.9,45.91,0
133281,1.08,0.02,0.01,1006.49,27.656,24.9,45.91,0
133328,1.34,-0.01,-0.05,1006.49,27.656,24.9,45.91,0
133375,1.39,0.04,-0.02,1006.49,27.656,24.9,45.91,0
133421,1.15,0,0.12,1006.49,27.656,24.9,45.91,0
133468,0.95,0.02,0.06,1006.49,27.656,24.9,45.91,0
133515,1,-0.12,-0.06,1006.49,27.656,24.9,45.91,0
133562,0.98,0,0.01,1006.49,27.656,24.9,45.91,0
133609,0.88,0,0,1006.49,27.656,24.9,45.91,0
133656,0.8,0.05,0.06,1006.49,27.656,24.9,45.91,0
133687,0.8,0.05,0.06,1006.46,27.656,24.9,45.91,0
133703,0.77,0,0.08,1006.46,27.656,24.9,45.91,0
133750,0.86,-0.02,0.11,1006.46,27.656,24.9,45.91,0
133796,0.92,0.01,0.15,1006.46,27.656,24.9,45.91,0
133843,0.91,-0.05,0.15,1006.46,27.656,24.9,45.91,0
133890,1.01,-0.06,0.15,1006.46,27.656,24.9,45.91,0
133937,1.1,-0.04,0.1,1006.46,27.656,24.9,45.91,0
133984,1.34,-0.04,0.03,1006.46,27.656,24.9,45.91,0
134031,1.41,0,0.07,1006.46,27.656,24.9,45.91,0
134078,1.18,0,0.04,1006.46,27.656,24.9,45.91,0
134125,1.03,0.12,0.08,1006.46,27.656,24.9,45.91,0
134171,1.07,0.08,0.04,1006.46,27.656,24.9,45.91,0
134187,1.07,0.08,0.04,1006.49,27.656,24.9,45.91,0
134187,1.07,0.08,0.04,1006.49,27.625,24.9,45.91,0
134187,1.07,0.08,0.04,1006.49,27.625,32.43,45.91,0
134187,1.07,0.08,0.04,1006.49,27.625,32.43,99.99,0
134234,1,0.12,-0.01,1006.49,27.625,32.43,99.99,0
134281,0.89,0.11,0.04,1006.49,27.625,32.43,99.99,0
134328,0.83,0.07,0.06,1006.49,27.625,32.43,99.99,0
134375,0.83,0,0.08,1006.49,27.625,32.43,99.99,0
134421,0.86,0.08,0.12,1006.49,27.625,32.43,99.99,0
134468,0.89,0.11,0.16,1006.49,27.625,32.43,99.99,0
134515,0.94,0.06,0.19,1006.49,27.625,32.43,99.99,0
134562,1.03,-0.02,0.14,1006.49,27.625,32.43,99.99,0
134609,1.13,-0.02,0.15,1006.49,27.625,32.43,99.99,0
134656,1.2,-0.05,0.19,1006.49,27.625,32.43,99.99,0
134687,1.2,-0.05,0.19,1006.38,27.625,32.43,99.99,0
134703,1.28,-0.02,0.14,1006.38,27.625,32.43,99.99,0
134750,1.16,0.03,0.23,1006.38,27.625,32.43,99.99,0
134796,1.06,-0.01,0.12,1006.38,27.625,32.43,99.99,0
134843,1.05,-0.04,-0.01,1006.38,27.625,32.43,99.99,0
134890,0.95,0.08,0.1,1006.38,27.625,32.43,99.99,0
134937,0.82,0.06,0.14,1006.38,27.625,32.43,99.99,0
134984,0.77,0.02,0.09,1006.38,27.625,32.43,99.99,0
135031,0.82,0.03,0.08,1006.38,27.625,32.43,99.99,0
135078,0.86,0.01,0.1,1006.38,27.625,32.43,99.99,0
135125,0.87,0.02,0.11,1006.38,27.625,32.43,99.99,0
135171,0.86,-0.01,0.13,1006.38,27.625,32.43,99.99,0
135187,0.86,-0.01,0.13,1006.46,27.625,32.43,99.99,0
135187,0.86,-0.01,0.13,1006.46,27.625,32.43,99.99,0
135187,0.86,-0.01,0.13,1006.46,27.625,24.74,99.99,0
135187,0.86,-0.01,0.13,1006.46,27.625,24.74,45.71,0
135234,1.06,-0.1,0.13,1006.46,27.625,24.74,45.71,0
135281,1.18,0,0.08,1006.46,27.625,24.74,45.71,0
135328,1.21,0,0.09,1006.46,27.625,24.74,45.71,0
135375,1.35,0,0.16,1006.46,27.625,24.74,45.71,0
135421,1.25,0.02,0.19,1006.46,27.625,24.74,45.71,0
135468,1.02,0.04,0.15,1006.46,27.625,24.74,45.71,0
135515,1.11,0.02,0.16,1006.46,27.625,24.74,45.71,0
135562,1.12,-0.01,0.08,1006.46,27.625,24.74,45.71,0
135609,1,0.01,0.08,1006.46,27.625,24.74,45.71,0
135656,0.93,0.05,0.09,1006.46,27.625,24.74,45.71,0
135687,0.93,0.05,0.09,1006.46,27.625,24.74,45.71,0
135703,0.9,0.05,0.05,1006.46,27.625,24.74,45.71,0
135750,0.84,0.03,0.11,1006.46,27.625,24.74,45.71,0
135796,0.83,0.02,0.13,1006.46,27.625,24.74,45.71,0
135843,0.87,0.01,0.11,1006.46,27.625,24.74,45.71,0
135890,0.97,0,0.1,1006.46,27.625,24.74,45.71,0
135937,1.09,-0.02,0.14,1006.46,27.625,24.74,45.71,0
135984,1.14,-0.06,0.12,1006.46,27.625,24.74,45.71,0
136031,1.23,-0.07,0.13,1006.46,27.625,24.74,45.71,0
136078,1.16,-0.04,0.19,1006.46,27.625,24.74,45.71,0
136125,0.96,-0.01,0.24,1006.46,27.625,24.74,45.71,0
136171,0.98,-0.03,0.09,1006.46,27.625,24.74,45.71,0
136187,0.98,-0.03,0.09,1006.49,27.625,24.74,45.71,0
136187,0.98,-0.03,0.09,1006.49,27.625,24.74,45.71,0
136187,0.98,-0.03,0.09,1006.49,27.625,34.36,45.71,0
136187,0.98,-0.03,0.09,1006.49,27.625,34.36,45.61,0
136234,0.95,-0.01,0.14,1006.49,27.625,34.36,45.61,0
136281,0.89,-0.01,0.17,1006.49,27.625,34.36,45.61,0
136328,0.84,-0.01,0.17,1006.49,27.625,34.36,45.61,0
136375,0.85,0,0.18,1006.49,27.625,34.36,45.61,0
136421,0.9,-0.05,0.18,1006.49,27.625,34.36,45.61,0
136468,0.88,-0.04,0.21,1006.49,27.625,34.36,45.61,0
136515,0.89,-0.04,0.22,1006.49,27.625,34.36,45.61,0
136562,1.03,-0.08,0.17,1006.49,27.625,34.36,45.61,0
136609,1.16,-0.06,0.11,1006.49,27.625,34.36,45.61,0
136656,1.31,-0.04,0.09,1006.49,27.625,34.36,45.61,0
136687,1.31,-0.04,0.09,1006.47,27.625,34.36,45.61,0
136703,1.36,-0.06,0.18,1006.47,27.625,34.36,45.61,0
136750,1.16,0,0.16,1006.47,27.625,34.36,45.61,0
136796,0.99,0.07,0.19,1006.47,27.625,34.36,45.61,0
136843,1.07,0.04,0.09,1006.47,27.625,34.36,45.61,0
136890,1.08,-0.02,0.04,1006.47,27.625,34.36,45.61,0
136937,0.96,0.07,0.08,1006.47,27.625,34.36,45.61,0
136984,0.87,0.08,0.11,1006.47,27.625,34.36,45.61,0
137031,0.84,0.07,0.07,1006.47,27.625,34.36,45.61,0
137078,0.86,0.06,0.08,1006.47,27.625,34.36,45.61,0
137125,0.87,0.08,0.05,1006.47,27.625,34.36,45.61,0
137171,0.95,0.04,0.07,1006.47,27.625,34.36,45.61,0
137187,0.95,0.04,0.07,1006.47,27.625,34.36,45.61,0
137187,0.95,0.04,0.07,1006.47,27.625,34.36,45.61,0
137187,0.95,0.04,0.07,1006.47,27.625,46.6,45.61,0
137187,0.95,0.04,0.07,1006.47,27.625,46.6,45.59,0
137234,1.08,0,0.07,1006.47,27.625,46.6,45.59,0
137281,1.25,0,0.04,1006.47,27.625,46.6,45.59,0
137328,1.23,0,0.14,1006.47,27.625,46.6,45.59,0
137375,1.11,-0.03,0.15,1006.47,27.625,46.6,45.59,0
137421,0.92,-0.08,0.2,1006.47,27.625,46.6,45.59,0
137468,0.98,-0.15,0.13,1006.47,27.625,46.6,45.59,0
137515,0.94,-0.1,0.15,1006.47,27.625,46.6,45.59,0
137562,0.89,-0.08,0.17,1006.47,27.625,46.6,45.59,0
137609,0.83,-0.03,0.15,1006.47,27.625,46.6,45.59,0
137656,0.82,-0.04,0.18,1006.47,27.625,46.6,45.59,0
137687,0.82,-0.04,0.18,1006.55,27.625,46.6,45.59,0
137703,0.86,-0.05,0.19,1006.55,27.625,46.6,45.59,0
137750,0.88,-0.04,0.22,1006.55,27.625,46.6,45.59,0
137796,0.89,-0.03,0.22,1006.55,27.625,46.6,45.59,0
137843,0.98,-0.03,0.23,1006.55,27.625,46.6,45.59,0
137890,1.09,-0.09,0.2,1006.55,27.625,46.6,45.59,0
137937,1.28,-0.14,0.16,1006.55,27.625,46.6,45.59,0
137984,1.49,-0.09,0.19,1006.55,27.625,46.6,45.59,0
138031,1.19,0.1,0.21,1006.55,27.625,46.6,45.59,0
138078,1.01,0.15,0.19,1006.55,27.625,46.6,45.59,0
138125,1.06,0.06,0.11,1006.55,27.625,46.6,45.59,0
138171,1.05,0.02,0.06,1006.55,27.625,46.6,45.59,0
138187,1.05,0.02,0.06,1006.49,27.625,46.6,45.59,0
138187,1.05,0.02,0.06,1006.49,27.625,46.6,45.59,0
138187,1.05,0.02,0.06,1006.49,27.625,51.12,45.59,0
138187,1.05,0.02,0.06,1006.49,27.625,51.12,99.99,0
138234,0.89,0.07,0.12,1006.49,27.625,51.12,99.99,0
138281,0.82,0.04,0.11,1006.49,27.625,51.12,99.99,0
138328,0.82,0.03,0.08,1006.49,27.625,51.12,99.99,0
138375,0.86,0.03,0.07,1006.49,27.625,51.12,99.99,0
138421,0.88,0.04,0.08,1006.49,27.625,51.12,99.99,0
138468,0.96,0.03,0.08,1006.49,27.625,51.12,99.99,0
138515,1.11,-0.03,0.09,1006.49,27.625,51.12,99.99,0
138562,1.25,-0.05,0.09,1006.49,27.625,51.12,99.99,0
138609,1.33,-0.02,0.11,1006.49,27.625,51.12,99.99,0
138656,1.18,-0.02,0.26,1006.49,27.625,51.12,99.99,0
138687,1.18,-0.02,0.26,1006.44,27.625,51.12,99.99,0
138703,0.99,-0.04,0.26,1006.44,27.625,51.12,99.99,0
138750,0.99,-0.09,0.19,1006.44,27.625,51.12,99.99,0
138796,0.91,-0.03,0.23,1006.44,27.625,51.12,99.99,0
138843,0.8,-0.04,0.23,1006.44,27.625,51.12,99.99,0
138890,0.75,-0.03,0.21,1006.44,27.625,51.12,99.99,0
138937,0.77,-0.03,0.22,1006.44,27.625,51.12,99.99,0
138984,0.85,-0.06,0.2,1006.44,27.625,51.12,99.99,0
139031,0.86,-0.03,0.2,1006.44,27.625,51.12,99.99,0
139078,0.85,0,0.23,1006.44,27.625,51.12,99.99,0
139125,0.95,-0.07,0.22,1006.44,27.625,51.12,99.99,0
139171,1.09,-0.1,0.21,1006.44,27.625,51.12,99.99,0
139187,1.09,-0.1,0.21,1006.47,27.625,51.12,99.99,0
139195,1.09,-0.1,0.21,1006.47,27.625,51.12,99.99,0
139195,1.09,-0.1,0.21,1006.47,27.625,56.28,99.99,0
139195,1.09,-0.1,0.21,1006.47,27.625,56.28,45.5,0
139242,1.4,-0.06,0.2,1006.47,27.625,56.28,45.5,0
139289,1.35,-0.01,0.24,1006.47,27.625,56.28,45.5,0
139335,1.1,0.05,0.21,1006.47,27.625,56.28,45.5,0
139382,1.14,0.02,0.16,1006.47,27.625,56.28,45.5,0
139429,1.08,0,0.17,1006.47,27.625,56.28,45.5,0
139476,0.93,0.04,0.17,1006.47,27.625,56.28,45.5,0
139523,0.83,-0.01,0.17,1006.47,27.625,56.28,45.5,0
139570,0.83,0.02,0.12,1006.47,27.625,56.28,45.5,0
139617,0.86,0.01,0.09,1006.47,27.625,56.28,45.5,0
139664,0.86,0,0.11,1006.47,27.625,56.28,45.5,0
139687,0.86,0,0.11,1006.44,27.625,56.28,45.5,0
139710,0.89,0.01,0.11,1006.44,27.625,56.28,45.5,0
139757,1,0,0.1,1006.44,27.625,56.28,45.5,0
139804,1.08,-0.04,0.09,1006.44,27.625,56.28,45.5,0
139851,1.25,-0.08,0.12,1006.44,27.625,56.28,45.5,0
139898,1.11,-0.05,0.19,1006.44,27.625,56.28,45.5,0
139945,1.04,-0.11,0.27,1006.44,27.625,56.28,45.5,0
139992,0.95,-0.11,0.13,1006.44,27.625,56.28,45.5,0
140039,1.01,-0.16,0.13,1006.44,27.625,56.28,45.5,0
140085,0.97,-0.07,0.22,1006.44,27.625,56.28,45.5,0
140132,0.85,-0.04,0.23,1006.44,27.625,56.28,45.5,0
140179,0.8,-0.07,0.25,1006.44,27.625,56.28,45.5,0
140195,0.8,-0.07,0.25,1006.52,27.625,56.28,45.5,0
140195,0.8,-0.07,0.25,1006.52,27.625,56.28,45.5,0
140195,0.8,-0.07,0.25,1006.52,27.625,54.4,45.5,0
140195,0.8,-0.07,0.25,1006.52,27.625,54.4,99.99,0
140242,0.85,-0.07,0.22,1006.52,27.625,54.4,99.99,0
140289,0.86,-0.05,0.23,1006.52,27.625,54.4,99.99,0
140335,0.88,-0.07,0.21,1006.52,27.625,54.4,99.99,0
140382,1.01,-0.07,0.18,1006.52,27.625,54.4,99.99,0
140429,1.18,-0.03,0.13,1006.52,27.625,54.4,99.99,0
140476,1.51,-0.09,0.08,1006.52,27.625,54.4,99.99,0
140523,1.4,-0.04,0.05,1006.52,27.625,54.4,99.99,0
140570,1.08,0.06,0.09,1006.52,27.625,54.4,99.99,0
140617,1.04,0.08,0.09,1006.52,27.625,54.4,99.99,0
140664,1.06,-0.01,0.03,1006.52,27.625,54.4,99.99,0
140695,1.06,-0.01,0.03,1006.47,27.625,54.4,99.99,0
140710,1,0.03,0.04,1006.47,27.625,54.4,99.99,0
140757,0.9,0.1,0.07,1006.47,27.625,54.4,99.99,0
140804,0.82,0.04,0.05,1006.47,27.625,54.4,99.99,0
140851,0.82,0.04,0.04,1006.47,27.625,54.4,99.99,0
140898,0.83,0.02,0.04,1006.47,27.625,54.4,99.99,0
140945,0.89,0,0.04,1006.47,27.625,54.4,99.99,0
140992,0.98,0,0.03,1006.47,27.625,54.4,99.99,0
141039,1.11,0,0.03,1006.47,27.625,54.4,99.99,0
141085,1.3,-0.03,-0.02,1006.47,27.625,54.4,99.99,0
141132,1.34,-0.05,0.04,1006.47,27.625,54.4,99.99,0
141179,1.18,-0.03,0.14,1006.47,27.625,54.4,99.99,0
141195,1.18,-0.03,0.14,1006.52,27.625,54.4,99.99,0
141195,1.18,-0.03,0.14,1006.52,27.625,54.4,99.99,0
141195,1.18,-0.03,0.14,1006.52,27.625,48.88,99.99,0
141195,1.18,-0.03,0.14,1006.52,27.625,48.88,45.4,0
141242,1,-0.09,0.12,1006.52,27.625,48.88,45.4,0
141289,0.99,-0.11,0.11,1006.52,27.625,48.88,45.4,0
141335,0.9,-0.06,0.16,1006.52,27.625,48.88,45.4,0
141382,0.78,-0.02,0.18,1006.52,27.625,48.88,45.4,0
141429,0.74,0.01,0.14,1006.52,27.625,48.88,45.4,0
141476,0.8,-0.01,0.17,1006.52,27.625,48.88,45.4,0
141523,0.89,-0.03,0.18,1006.52,27.625,48.88,45.4,0
141570,0.92,-0.05,0.2,1006.52,27.625,48.88,45.4,0
141617,0.95,-0.04,0.17,1006.52,27.625,48.88,45.4,0
141664,1.1,-0.05,0.21,1006.52,27.625,48.88,45.4,0
141695,1.1,-0.05,0.21,1006.47,27.625,48.88,45.4,0
141710,1.17,-0.08,0.14,1006.47,27.625,48.88,45.4,0
141757,1.33,-0.04,0.12,1006.47,27.625,48.88,45.4,0
141804,1.32,0,0.19,1006.47,27.625,48.88,45.4,0
141851,1.04,0.07,0.17,1006.47,27.625,48.88,45.4,0
141898,1.08,0.06,0.14,1006.47,27.625,48.88,45.4,0
141945,1.12,0,0.07,1006.47,27.625,48.88,45.4,0
141992,1.01,0.03,0.05,1006.47,27.625,48.88,45.4,0
142039,0.87,0.08,0.19,1006.47,27.625,48.88,45.4,0
142085,0.82,0.04,0.12,1006.47,27.625,48.88,45.4,0
142132,0.82,0,0.09,1006.47,27.625,48.88,45.4,0
142179,0.85,0,0.12,1006.47,27.625,48.88,45.4,0
142195,0.85,0,0.12,1006.47,27.625,48.88,45.4,0
142195,0.85,0,0.12,1006.47,27.593,48.88,45.4,0
142195,0.85,0,0.12,1006.47,27.593,43.72,45.4,0
142195,0.85,0,0.12,1006.47,27.593,43.72,45.3,0
142242,0.95,0.02,0.14,1006.47,27.593,43.72,45.3,0
142289,1.07,-0.02,0.15,1006.47,27.593,43.72,45.3,0
142335,1.11,-0.07,0.15,1006.47,27.593,43.72,45.3,0
142382,1.18,-0.09,0.12,1006.47,27.593,43.72,45.3,0
142429,1.21,-0.06,0.13,1006.47,27.593,43.72,45.3,0
142476,1.11,0.01,0.17,1006.47,27.593,43.72,45.3,0
142523,0.98,0,0.17,1006.47,27.593,43.72,45.3,0
142570,1.01,-0.03,0.15,1006.47,27.593,43.72,45.3,0
142617,0.92,-0.06,0.12,1006.47,27.593,43.72,45.3,0
142664,0.85,0.01,0.18,1006.47,27.593,43.72,45.3,0
142695,0.85,0.01,0.18,1006.53,27.593,43.72,45.3,0
142710,0.8,0.01,0.17,1006.53,27.593,43.72,45.3,0
142757,0.82,-0.01,0.15,1006.53,27.593,43.72,45.3,0
142804,0.88,-0.01,0.16,1006.53,27.593,43.72,45.3,0
142851,0.87,-0.03,0.19,1006.53,27.593,43.72,45.3,0
142898,0.87,0.01,0.21,1006.53,27.593,43.72,45.3,0
142945,1.11,-0.01,0.21,1006.53,27.593,43.72,45.3,0
142992,1.29,0,0.12,1006.53,27.593,43.72,45.3,0
143039,1.44,-0.07,0.11,1006.53,27.593,43.72,45.3,0
143085,1.32,-0.07,0.08,1006.53,27.593,43.72,45.3,0
143132,1.04,0.13,0.13,1006.53,27.593,43.72,45.3,0
143179,1.01,0.26,0.07,1006.53,27.593,43.72,45.3,0
143195,1.01,0.26,0.07,1006.44,27.593,43.72,45.3,0
143195,1.01,0.26,0.07,1006.44,27.593,43.72,45.3,0
143195,1.01,0.26,0.07,1006.44,27.593,80.72,45.3,0
143195,1.01,0.26,0.07,1006.44,27.593,80.72,45.3,0
143242,0.98,0.01,0.01,1006.44,27.593,80.72,45.3,0
143289,0.91,0.08,0.05,1006.44,27.593,80.72,45.3,0
143335,0.83,0.03,0.11,1006.44,27.593,80.72,45.3,0
143382,0.82,0.03,0.1,1006.44,27.593,80.72,45.3,0
143429,0.85,0.02,0.07,1006.44,27.593,80.72,45.3,0
143476,0.87,0.05,0.05,1006.44,27.593,80.72,45.3,0
143523,0.95,0.04,0.1,1006.44,27.593,80.72,45.3,0
143570,1.09,0,0.13,1006.44,27.593,80.72,45.3,0
143617,1.23,-0.04,0.05,1006.44,27.593,80.72,45.3,0
143664,1.33,-0.03,0.05,1006.44,27.593,80.72,45.3,0
143695,1.33,-0.03,0.05,1006.47,27.593,80.72,45.3,0
143710,1.26,0,0.09,1006.47,27.593,80.72,45.3,0
143757,1.04,0,0.1,1006.47,27.593,80.72,45.3,0
143804,0.98,-0.06,0.04,1006.47,27.593,80.72,45.3,0
143851,0.9,-0.11,0.07,1006.47,27.593,80.72,45.3,0
143898,0.83,-0.04,0.17,1006.47,27.593,80.72,45.3,0
143945,0.81,0,0.15,1006.47,27.593,80.72,45.3,0
143992,0.79,-0.03,0.14,1006.47,27.593,80.72,45.3,0
144039,0.84,-0.04,0.19,1006.47,27.593,80.72,45.3,0
144085,0.87,-0.04,0.2,1006.47,27.593,80.72,45.3,0
144132,0.88,-0.04,0.24,1006.47,27.593,80.72,45.3,0
144179,1.01,-0.05,0.24,1006.47,27.593,80.72,45.3,0
144195,1.01,-0.05,0.24,1006.45,27.593,80.72,45.3,0
144195,1.01,-0.05,0.24,1006.45,27.593,80.72,45.3,0
144195,1.01,-0.05,0.24,1006.45,27.593,75.36,45.3,0
144195,1.01,-0.05,0.24,1006.45,27.593,75.36,99.99,0
144242,1.13,-0.08,0.17,1006.45,27.593,75.36,99.99,0
144289,1.28,-0.05,0.14,1006.45,27.593,75.36,99.99,0
144335,1.41,-0.07,0.17,1006.45,27.593,75.36,99.99,0
144382,1.17,0,0.23,1006.45,27.593,75.36,99.99,0
144429,1.02,0.17,0.21,1006.45,27.593,75.36,99.99,0
144476,1.06,0.02,0.18,1006.45,27.593,75.36,99.99,0
144523,1.01,0.02,0.14,1006.45,27.593,75.36,99.99,0
144570,0.87,0.07,0.16,1006.45,27.593,75.36,99.99,0
144617,0.79,0.04,0.17,1006.45,27.593,75.36,99.99,0
144664,0.77,-0.02,0.13,1006.45,27.593,75.36,99.99,0
144695,0.77,-0.02,0.13,1006.47,27.593,75.36,99.99,0
144710,0.82,0.02,0.12,1006.47,27.593,75.36,99.99,0
144757,0.86,0.04,0.13,1006.47,27.593,75.36,99.99,0
144804,0.99,0,0.14,1006.47,27.593,75.36,99.99,0
144851,1.11,0,0.13,1006.47,27.593,75.36,99.99,0
144898,1.27,-0.05,0.13,1006.47,27.593,75.36,99.99,0
144945,1.28,-0.05,0.16,1006.47,27.593,75.36,99.99,0
144992,1.19,-0.03,0.16,1006.47,27.593,75.36,99.99,0
145039,1.02,-0.03,0.07,1006.47,27.593,75.36,99.99,0
